order_item_id,order_id,product_id,quantity,unit_price
OI0089300,O067257,P0089,1,4860.31
OI0089301,O067258,P0014,2,2880.6
OI0089302,O067258,P0037,3,1728.86
OI0089303,O067258,P0025,3,611.41
OI0089304,O067259,P0001,2,1146.39
OI0089305,O067260,P0048,2,1923.17
OI0089306,O067261,P0094,1,3043.23
OI0089307,O067261,P0053,1,5590.76
OI0089308,O067262,P0032,1,1864.95
OI0089309,O067263,P0029,1,4228.1
OI0089310,O067263,P0021,1,2341.68
OI0089311,O067264,P0092,1,2057.13
OI0089312,O067265,P0012,2,807.95
OI0089313,O067265,P0029,1,4122.75
OI0089314,O067266,P0052,1,3110.18
OI0089315,O067267,P0031,3,1931.13
OI0089316,O067267,P0093,1,2256.4
OI0089317,O067267,P0062,1,1299.74
OI0089318,O067268,P0060,1,3275.55
OI0089319,O067269,P0091,1,1226.04
OI0089320,O067270,P0023,1,1517.96
OI0089321,O067271,P0015,2,3735.59
OI0089322,O067273,P0093,2,2301.73
OI0089323,O067275,P0069,1,3490.57
OI0089324,O067275,P0002,1,899.2
OI0089325,O067276,P0017,1,4014.37
OI0089326,O067277,P0013,1,1778.9
OI0089327,O067278,P0049,1,3158.61
OI0089328,O067279,P0017,2,4025.39
OI0089329,O067279,P0073,1,3675.16
OI0089330,O067280,P0043,1,788.32
OI0089331,O067281,P0058,2,1454.57
OI0089332,O067281,P0087,2,2236.73
OI0089333,O067281,P0062,1,1316.17
OI0089334,O067282,P0091,1,1201.52
OI0089335,O067283,P0034,1,2798.77
OI0089336,O067283,P0049,1,3239.56
OI0089337,O067284,P0043,1,813.48
OI0089338,O067284,P0034,1,2779.57
OI0089339,O067285,P0027,1,2172.58
OI0089340,O067287,P0066,1,5146.15
OI0089341,O067287,P0069,1,3511.6
OI0089342,O067287,P0083,2,4809.44
OI0089343,O067288,P0055,1,1528.85
OI0089344,O067289,P0023,1,1541.94
OI0089345,O067289,P0003,1,2445.82
OI0089346,O067291,P0068,1,2192.85
OI0089347,O067291,P0061,1,3147.85
OI0089348,O067292,P0031,2,1862.06
OI0089349,O067293,P0087,1,2277.38
OI0089350,O067293,P0061,1,3086.32
OI0089351,O067293,P0006,1,4364.81
OI0089352,O067294,P0008,2,4598.06
OI0089353,O067295,P0040,1,3562.01
OI0089354,O067295,P0068,1,2278.35
OI0089355,O067295,P0085,3,1172.71
OI0089356,O067296,P0059,1,3216.44
OI0089357,O067297,P0041,1,1549.7
OI0089358,O067299,P0090,2,1698.19
OI0089359,O067299,P0038,1,2155.05
OI0089360,O067300,P0015,2,3747.95
OI0089361,O067300,P0071,2,1296.24
OI0089362,O067301,P0090,1,1721.47
OI0089363,O067302,P0024,1,2985.42
OI0089364,O067302,P0092,1,2094.44
OI0089365,O067302,P0071,2,1261.13
OI0089366,O067303,P0007,2,2482.01
OI0089367,O067304,P0080,1,2306.55
OI0089368,O067304,P0001,1,1155.69
OI0089369,O067305,P0067,1,2406.16
OI0089370,O067305,P0078,2,3312.35
OI0089371,O067306,P0052,1,3102.48
OI0089372,O067306,P0034,1,2742.1
OI0089373,O067307,P0068,1,2230.04
OI0089374,O067307,P0030,1,4520.54
OI0089375,O067308,P0092,1,2073.61
OI0089376,O067309,P0041,2,1513.58
OI0089377,O067309,P0032,1,1887.03
OI0089378,O067310,P0043,1,807.4
OI0089379,O067311,P0066,1,5050.15
OI0089380,O067312,P0068,1,2260.21
OI0089381,O067312,P0002,1,900.58
OI0089382,O067313,P0036,2,3901.21
OI0089383,O067314,P0002,2,884.97
OI0089384,O067315,P0012,1,798.56
OI0089385,O067315,P0022,1,673.13
OI0089386,O067315,P0070,2,3576.5
OI0089387,O067316,P0030,1,4666.88
OI0089388,O067316,P0052,1,3042.69
OI0089389,O067318,P0042,3,3913.61
OI0089390,O067318,P0004,1,5525.02
OI0089391,O067319,P0073,1,3774.87
OI0089392,O067319,P0096,1,1450.05
OI0089393,O067319,P0040,1,3460.1
OI0089394,O067320,P0013,1,1750.58
OI0089395,O067321,P0047,1,2899.9
OI0089396,O067322,P0037,2,1695.46
OI0089397,O067322,P0036,2,3874.43
OI0089398,O067322,P0029,1,4139.33
OI0089399,O067323,P0085,1,1137.25
OI0089400,O067324,P0063,1,3432.1
OI0089401,O067324,P0019,1,1802.28
OI0089402,O067324,P0069,1,3493.27
OI0089403,O067325,P0014,1,2872.75
OI0089404,O067325,P0015,1,3868.34
OI0089405,O067326,P0038,1,2115.02
OI0089406,O067327,P0006,1,4374.86
OI0089407,O067327,P0073,1,3689.84
OI0089408,O067329,P0080,2,2299.36
OI0089409,O067329,P0018,2,3718.76
OI0089410,O067329,P0002,1,875.55
OI0089411,O067330,P0096,1,1475.41
OI0089412,O067331,P0079,1,4050.05
OI0089413,O067332,P0026,2,4257.1
OI0089414,O067334,P0048,1,1910.74
OI0089415,O067335,P0060,1,3146.51
OI0089416,O067336,P0088,1,2665.6
OI0089417,O067337,P0046,2,2373.31
OI0089418,O067338,P0090,1,1649.33
OI0089419,O067339,P0006,1,4280.91
OI0089420,O067339,P0016,2,1593.5
OI0089421,O067340,P0041,1,1542.57
OI0089422,O067341,P0054,1,1485.86
OI0089423,O067342,P0014,1,2914.67
OI0089424,O067342,P0084,1,1329.93
OI0089425,O067343,P0004,1,5437.91
OI0089426,O067343,P0010,1,1396.28
OI0089427,O067344,P0041,1,1540.81
OI0089428,O067345,P0022,1,643.93
OI0089429,O067347,P0090,1,1696.17
OI0089430,O067348,P0084,1,1345.48
OI0089431,O067348,P0003,1,2480.28
OI0089432,O067348,P0057,2,1992.3
OI0089433,O067350,P0089,1,4864.19
OI0089434,O067350,P0093,1,2361.55
OI0089435,O067351,P0011,1,2684.56
OI0089436,O067351,P0071,1,1280.99
OI0089437,O067352,P0036,1,3947.28
OI0089438,O067353,P0063,1,3518.45
OI0089439,O067355,P0019,1,1803.5
OI0089440,O067355,P0062,1,1302.42
OI0089441,O067356,P0032,2,1858.96
OI0089442,O067358,P0008,1,4690.06
OI0089443,O067358,P0093,1,2331.77
OI0089444,O067358,P0033,1,1368.19
OI0089445,O067359,P0008,1,4777.78
OI0089446,O067360,P0056,2,566.81
OI0089447,O067360,P0005,1,3754.55
OI0089448,O067361,P0044,1,3469.17
OI0089449,O067362,P0059,2,3208.22
OI0089450,O067363,P0050,1,4612.6
OI0089451,O067364,P0052,2,3120.95
OI0089452,O067366,P0013,3,1766.6
OI0089453,O067366,P0064,1,1040.9
OI0089454,O067367,P0006,1,4334.03
OI0089455,O067368,P0024,2,3006.89
OI0089456,O067369,P0043,1,781.38
OI0089457,O067369,P0024,1,2911.92
OI0089458,O067371,P0081,1,2223.45
OI0089459,O067371,P0017,1,4062.36
OI0089460,O067371,P0013,1,1765.42
OI0089461,O067372,P0060,1,3155.79
OI0089462,O067373,P0046,1,2362.59
OI0089463,O067374,P0013,2,1784.16
OI0089464,O067374,P0078,1,3356.71
OI0089465,O067374,P0059,1,3282.09
OI0089466,O067375,P0030,1,4669.13
OI0089467,O067376,P0022,1,664.76
OI0089468,O067377,P0011,1,2758.13
OI0089469,O067378,P0075,1,2560.71
OI0089470,O067378,P0036,1,3931.59
OI0089471,O067380,P0023,1,1470.27
OI0089472,O067380,P0012,1,807.88
OI0089473,O067381,P0032,1,1818.3
OI0089474,O067381,P0051,1,2170.22
OI0089475,O067382,P0071,1,1257.22
OI0089476,O067382,P0021,2,2367.09
OI0089477,O067383,P0079,1,4019.89
OI0089478,O067383,P0076,1,2523.18
OI0089479,O067384,P0025,1,604.4
OI0089480,O067385,P0076,1,2515.98
OI0089481,O067386,P0091,1,1240.17
OI0089482,O067386,P0071,1,1299.48
OI0089483,O067387,P0018,1,3717.06
OI0089484,O067388,P0009,1,3120.04
OI0089485,O067388,P0016,3,1616.94
OI0089486,O067388,P0038,1,2095.78
OI0089487,O067389,P0026,1,4253.09
OI0089488,O067390,P0009,1,3074.63
OI0089489,O067391,P0013,1,1794.34
OI0089490,O067391,P0045,1,4642.8
OI0089491,O067392,P0089,1,4691.5
OI0089492,O067393,P0002,1,908.15
OI0089493,O067394,P0047,1,2867.9
OI0089494,O067395,P0057,1,1990.03
OI0089495,O067395,P0087,1,2309.46
OI0089496,O067395,P0027,1,2187.3
OI0089497,O067396,P0001,1,1137.88
OI0089498,O067396,P0014,3,2865.27
OI0089499,O067396,P0015,2,3841.62
OI0089500,O067397,P0018,3,3789.88
OI0089501,O067398,P0017,1,3938.65
OI0089502,O067399,P0060,2,3117.48
OI0089503,O067401,P0003,1,2408.14
OI0089504,O067401,P0092,1,2132.34
OI0089505,O067402,P0023,1,1489.13
OI0089506,O067403,P0083,3,4637.87
OI0089507,O067403,P0009,3,2988.15
OI0089508,O067403,P0017,1,4032.69
OI0089509,O067404,P0071,1,1273.13
OI0089510,O067405,P0011,1,2746.39
OI0089511,O067405,P0021,1,2365.47
OI0089512,O067406,P0023,1,1470.36
OI0089513,O067407,P0024,1,3025.6
OI0089514,O067408,P0004,1,5494.6
OI0089515,O067408,P0075,1,2570.97
OI0089516,O067408,P0084,1,1347.91
OI0089517,O067409,P0019,1,1768.27
OI0089518,O067409,P0042,1,3776.4
OI0089519,O067410,P0055,1,1517.16
OI0089520,O067411,P0010,1,1446.45
OI0089521,O067411,P0030,1,4585.49
OI0089522,O067412,P0004,1,5495.4
OI0089523,O067413,P0086,2,1286.61
OI0089524,O067413,P0073,1,3742.0
OI0089525,O067413,P0083,1,4862.07
OI0089526,O067414,P0041,1,1550.3
OI0089527,O067414,P0081,1,2211.14
OI0089528,O067415,P0024,1,2943.42
OI0089529,O067416,P0039,1,3099.11
OI0089530,O067417,P0092,2,2076.0
OI0089531,O067418,P0057,1,2039.45
OI0089532,O067418,P0091,2,1231.06
OI0089533,O067419,P0033,1,1375.76
OI0089534,O067420,P0078,1,3323.57
OI0089535,O067421,P0034,1,2744.43
OI0089536,O067422,P0030,1,4578.62
OI0089537,O067422,P0082,2,1616.05
OI0089538,O067423,P0092,1,2093.07
OI0089539,O067424,P0024,3,2960.63
OI0089540,O067424,P0069,3,3561.21
OI0089541,O067424,P0053,1,5588.24
OI0089542,O067425,P0064,1,1066.2
OI0089543,O067426,P0044,1,3357.78
OI0089544,O067426,P0067,2,2422.64
OI0089545,O067427,P0001,1,1147.24
OI0089546,O067427,P0078,1,3377.91
OI0089547,O067428,P0032,1,1842.28
OI0089548,O067430,P0076,1,2474.97
OI0089549,O067430,P0057,1,2031.2
OI0089550,O067431,P0090,2,1694.48
OI0089551,O067431,P0072,1,2114.35
OI0089552,O067433,P0002,1,906.73
OI0089553,O067435,P0049,3,3249.76
OI0089554,O067436,P0082,1,1584.35
OI0089555,O067436,P0083,1,4667.45
OI0089556,O067436,P0068,1,2227.58
OI0089557,O067437,P0001,1,1166.48
OI0089558,O067437,P0016,3,1622.62
OI0089559,O067438,P0042,1,3790.6
OI0089560,O067439,P0083,1,4664.21
OI0089561,O067440,P0002,3,872.2
OI0089562,O067441,P0037,1,1680.37
OI0089563,O067441,P0009,1,3039.96
OI0089564,O067441,P0095,1,1637.77
OI0089565,O067444,P0095,1,1600.47
OI0089566,O067445,P0057,1,1988.37
OI0089567,O067445,P0027,2,2160.87
OI0089568,O067446,P0090,1,1696.37
OI0089569,O067446,P0067,1,2377.18
OI0089570,O067447,P0058,1,1475.19
OI0089571,O067448,P0020,3,2471.26
OI0089572,O067448,P0009,1,2971.93
OI0089573,O067449,P0021,1,2320.62
OI0089574,O067450,P0069,2,3501.52
OI0089575,O067450,P0080,1,2272.05
OI0089576,O067450,P0046,1,2437.23
OI0089577,O067451,P0055,1,1517.4
OI0089578,O067452,P0051,1,2208.06
OI0089579,O067452,P0015,1,3771.45
OI0089580,O067453,P0016,1,1592.43
OI0089581,O067454,P0062,1,1318.38
OI0089582,O067455,P0082,3,1628.16
OI0089583,O067456,P0010,1,1419.0
OI0089584,O067456,P0042,2,3814.77
OI0089585,O067456,P0080,1,2303.59
OI0089586,O067457,P0051,1,2178.69
OI0089587,O067459,P0094,1,2954.69
OI0089588,O067459,P0071,1,1289.46
OI0089589,O067461,P0059,1,3292.82
OI0089590,O067462,P0080,1,2308.35
OI0089591,O067463,P0038,1,2146.95
OI0089592,O067463,P0047,2,2877.11
OI0089593,O067465,P0043,1,804.26
OI0089594,O067466,P0056,1,576.63
OI0089595,O067467,P0040,1,3489.14
OI0089596,O067467,P0005,1,3868.09
OI0089597,O067467,P0048,1,1965.37
OI0089598,O067468,P0070,2,3637.34
OI0089599,O067469,P0056,2,566.34
OI0089600,O067470,P0030,1,4554.32
OI0089601,O067471,P0035,1,1233.12
OI0089602,O067472,P0038,1,2131.93
OI0089603,O067473,P0066,1,4952.04
OI0089604,O067473,P0026,2,4332.57
OI0089605,O067474,P0074,1,4855.67
OI0089606,O067475,P0032,1,1853.31
OI0089607,O067476,P0069,1,3549.26
OI0089608,O067478,P0032,3,1876.68
OI0089609,O067478,P0043,2,808.81
OI0089610,O067479,P0007,1,2404.04
OI0089611,O067479,P0015,1,3753.58
OI0089612,O067480,P0091,1,1242.02
OI0089613,O067480,P0062,1,1334.95
OI0089614,O067481,P0046,1,2396.25
OI0089615,O067481,P0038,1,2168.61
OI0089616,O067482,P0026,1,4275.46
OI0089617,O067483,P0060,1,3201.74
OI0089618,O067483,P0029,1,4275.37
OI0089619,O067484,P0081,1,2202.71
OI0089620,O067484,P0082,1,1574.26
OI0089621,O067485,P0044,2,3350.6
OI0089622,O067485,P0059,1,3206.93
OI0089623,O067485,P0001,1,1134.4
OI0089624,O067486,P0012,1,796.47
OI0089625,O067486,P0059,1,3263.06
OI0089626,O067486,P0014,1,2819.12
OI0089627,O067487,P0003,2,2433.51
OI0089628,O067487,P0050,1,4527.85
OI0089629,O067487,P0070,1,3716.21
OI0089630,O067488,P0064,1,1061.61
OI0089631,O067488,P0036,1,3872.4
OI0089632,O067489,P0037,2,1694.22
OI0089633,O067490,P0067,2,2387.03
OI0089634,O067491,P0016,1,1644.21
OI0089635,O067491,P0094,1,3035.82
OI0089636,O067491,P0030,1,4677.78
OI0089637,O067492,P0082,1,1622.94
OI0089638,O067493,P0083,2,4659.89
OI0089639,O067495,P0094,1,2935.0
OI0089640,O067495,P0080,1,2213.24
OI0089641,O067496,P0043,1,810.67
OI0089642,O067497,P0076,1,2505.0
OI0089643,O067498,P0062,3,1339.9
OI0089644,O067499,P0089,1,4825.2
OI0089645,O067499,P0004,1,5459.11
OI0089646,O067500,P0045,1,4706.14
OI0089647,O067501,P0058,1,1476.31
OI0089648,O067501,P0093,1,2346.83
OI0089649,O067502,P0015,1,3777.21
OI0089650,O067502,P0067,3,2441.17
OI0089651,O067503,P0072,2,2174.56
OI0089652,O067504,P0085,1,1130.02
OI0089653,O067504,P0001,1,1177.99
OI0089654,O067504,P0060,1,3128.81
OI0089655,O067505,P0003,2,2371.53
OI0089656,O067506,P0096,1,1459.12
OI0089657,O067506,P0047,1,2930.6
OI0089658,O067506,P0021,1,2350.55
OI0089659,O067507,P0019,1,1760.9
OI0089660,O067507,P0028,1,3160.74
OI0089661,O067508,P0048,1,1910.42
OI0089662,O067508,P0046,1,2415.51
OI0089663,O067509,P0013,2,1783.21
OI0089664,O067509,P0080,1,2222.69
OI0089665,O067510,P0047,1,2923.69
OI0089666,O067511,P0090,1,1703.01
OI0089667,O067512,P0034,1,2834.82
OI0089668,O067513,P0050,2,4497.36
OI0089669,O067514,P0035,3,1274.79
OI0089670,O067514,P0011,2,2782.49
OI0089671,O067514,P0072,1,2130.61
OI0089672,O067515,P0003,1,2461.99
OI0089673,O067516,P0012,1,821.83
OI0089674,O067516,P0048,1,1946.36
OI0089675,O067518,P0072,1,2088.69
OI0089676,O067520,P0015,1,3804.98
OI0089677,O067521,P0055,1,1521.03
OI0089678,O067521,P0064,1,1035.04
OI0089679,O067522,P0063,1,3404.69
OI0089680,O067522,P0046,1,2354.9
OI0089681,O067522,P0091,1,1180.88
OI0089682,O067523,P0030,1,4567.62
OI0089683,O067524,P0032,2,1906.22
OI0089684,O067526,P0083,1,4844.37
OI0089685,O067527,P0001,1,1161.59
OI0089686,O067528,P0060,1,3276.91
OI0089687,O067529,P0054,1,1512.89
OI0089688,O067529,P0018,2,3740.7
OI0089689,O067530,P0077,2,1752.62
OI0089690,O067530,P0091,1,1210.29
OI0089691,O067531,P0094,2,3029.89
OI0089692,O067532,P0039,2,3109.77
OI0089693,O067532,P0088,1,2639.34
OI0089694,O067532,P0076,1,2576.84
OI0089695,O067533,P0072,1,2115.17
OI0089696,O067533,P0083,1,4717.57
OI0089697,O067534,P0077,2,1750.24
OI0089698,O067534,P0022,3,672.72
OI0089699,O067534,P0049,1,3218.01
OI0089700,O067535,P0039,3,3051.32
OI0089701,O067535,P0025,1,623.12
OI0089702,O067536,P0022,1,643.83
OI0089703,O067538,P0058,1,1430.25
OI0089704,O067538,P0011,1,2685.18
OI0089705,O067539,P0021,2,2323.8
OI0089706,O067540,P0048,1,1901.06
OI0089707,O067540,P0062,3,1302.04
OI0089708,O067540,P0003,2,2448.47
OI0089709,O067542,P0088,1,2539.42
OI0089710,O067543,P0057,1,2006.5
OI0089711,O067544,P0082,1,1570.66
OI0089712,O067544,P0038,3,2148.27
OI0089713,O067545,P0070,1,3666.98
OI0089714,O067545,P0018,1,3694.5
OI0089715,O067546,P0019,1,1762.0
OI0089716,O067546,P0016,1,1601.95
OI0089717,O067546,P0014,1,2867.65
OI0089718,O067547,P0003,3,2391.61
OI0089719,O067547,P0089,1,4800.27
OI0089720,O067547,P0050,1,4450.09
OI0089721,O067548,P0094,1,2978.51
OI0089722,O067549,P0059,1,3177.09
OI0089723,O067550,P0066,1,5047.38
OI0089724,O067551,P0067,1,2373.05
OI0089725,O067552,P0051,1,2187.05
OI0089726,O067553,P0096,2,1460.28
OI0089727,O067554,P0033,1,1408.78
OI0089728,O067554,P0075,2,2540.01
OI0089729,O067555,P0096,1,1509.7
OI0089730,O067555,P0026,1,4239.55
OI0089731,O067556,P0096,1,1485.03
OI0089732,O067557,P0044,1,3442.81
OI0089733,O067558,P0045,1,4551.33
OI0089734,O067559,P0085,1,1134.16
OI0089735,O067559,P0018,1,3785.78
OI0089736,O067559,P0068,1,2260.43
OI0089737,O067560,P0009,1,3098.83
OI0089738,O067560,P0006,1,4248.44
OI0089739,O067560,P0021,1,2359.38
OI0089740,O067561,P0068,2,2178.88
OI0089741,O067562,P0053,1,5655.43
OI0089742,O067563,P0005,1,3794.98
OI0089743,O067563,P0030,2,4466.31
OI0089744,O067563,P0091,1,1215.6
OI0089745,O067564,P0016,1,1608.42
OI0089746,O067564,P0038,1,2108.12
OI0089747,O067565,P0006,1,4450.08
OI0089748,O067565,P0086,2,1315.23
OI0089749,O067565,P0066,1,5060.82
OI0089750,O067566,P0004,1,5614.08
OI0089751,O067568,P0046,1,2384.08
OI0089752,O067568,P0005,1,3753.06
OI0089753,O067568,P0015,1,3794.65
OI0089754,O067569,P0087,1,2242.02
OI0089755,O067570,P0082,1,1627.16
OI0089756,O067571,P0019,2,1806.32
OI0089757,O067572,P0012,1,800.38
OI0089758,O067572,P0030,3,4598.22
OI0089759,O067573,P0061,1,3233.4
OI0089760,O067573,P0026,1,4323.38
OI0089761,O067574,P0077,1,1730.23
OI0089762,O067575,P0002,1,873.75
OI0089763,O067575,P0053,3,5645.32
OI0089764,O067577,P0061,1,3142.74
OI0089765,O067578,P0005,1,3862.41
OI0089766,O067579,P0077,2,1757.31
OI0089767,O067580,P0051,1,2212.01
OI0089768,O067581,P0061,1,3122.87
OI0089769,O067582,P0042,1,3737.02
OI0089770,O067582,P0013,3,1745.03
OI0089771,O067584,P0028,1,3190.4
OI0089772,O067584,P0071,1,1288.07
OI0089773,O067585,P0071,2,1279.16
OI0089774,O067586,P0034,1,2843.05
OI0089775,O067588,P0068,1,2231.24
OI0089776,O067589,P0090,1,1668.87
OI0089777,O067589,P0068,1,2183.1
OI0089778,O067590,P0081,1,2158.88
OI0089779,O067590,P0048,2,1893.54
OI0089780,O067591,P0059,1,3169.42
OI0089781,O067592,P0086,1,1309.66
OI0089782,O067592,P0016,1,1610.13
OI0089783,O067593,P0005,1,3817.81
OI0089784,O067593,P0006,1,4280.32
OI0089785,O067594,P0059,1,3197.47
OI0089786,O067595,P0074,1,4793.9
OI0089787,O067596,P0005,1,3808.42
OI0089788,O067597,P0056,1,576.94
OI0089789,O067597,P0086,1,1319.88
OI0089790,O067597,P0019,1,1744.73
OI0089791,O067598,P0074,3,4753.92
OI0089792,O067599,P0024,2,2955.09
OI0089793,O067600,P0007,1,2477.46
OI0089794,O067601,P0058,1,1480.1
OI0089795,O067602,P0024,1,2960.2
OI0089796,O067603,P0096,1,1515.37
OI0089797,O067604,P0011,1,2708.89
OI0089798,O067606,P0046,1,2416.85
OI0089799,O067607,P0012,1,805.17
OI0089800,O067607,P0006,1,4340.21
OI0089801,O067608,P0015,1,3863.3
OI0089802,O067608,P0023,1,1497.77
OI0089803,O067609,P0083,1,4851.9
OI0089804,O067610,P0059,1,3182.8
OI0089805,O067611,P0005,1,3813.02
OI0089806,O067612,P0033,1,1373.28
OI0089807,O067612,P0014,2,2917.85
OI0089808,O067613,P0019,1,1791.81
OI0089809,O067613,P0030,1,4530.94
OI0089810,O067614,P0003,1,2371.31
OI0089811,O067615,P0022,1,645.58
OI0089812,O067616,P0051,1,2222.04
OI0089813,O067616,P0080,1,2310.14
OI0089814,O067617,P0044,2,3464.81
OI0089815,O067617,P0031,1,1922.26
OI0089816,O067617,P0096,1,1477.76
OI0089817,O067618,P0007,1,2390.55
OI0089818,O067619,P0051,1,2169.29
OI0089819,O067619,P0065,2,886.39
OI0089820,O067620,P0060,1,3242.77
OI0089821,O067621,P0020,1,2427.35
OI0089822,O067622,P0083,1,4807.57
OI0089823,O067623,P0021,2,2420.42
OI0089824,O067624,P0079,1,3914.66
OI0089825,O067626,P0096,2,1462.23
OI0089826,O067627,P0066,1,5084.84
OI0089827,O067628,P0023,1,1482.98
OI0089828,O067629,P0080,1,2296.55
OI0089829,O067630,P0051,1,2156.23
OI0089830,O067630,P0046,1,2382.69
OI0089831,O067631,P0059,1,3141.09
OI0089832,O067632,P0038,1,2142.72
OI0089833,O067632,P0020,2,2415.44
OI0089834,O067633,P0046,1,2445.03
OI0089835,O067634,P0080,1,2244.67
OI0089836,O067635,P0023,2,1472.55
OI0089837,O067635,P0067,1,2391.24
OI0089838,O067636,P0011,1,2730.05
OI0089839,O067637,P0017,1,4116.0
OI0089840,O067637,P0012,1,808.56
OI0089841,O067638,P0003,1,2457.06
OI0089842,O067639,P0062,1,1326.22
OI0089843,O067640,P0026,1,4283.98
OI0089844,O067640,P0002,1,897.17
OI0089845,O067640,P0004,1,5628.73
OI0089846,O067641,P0003,2,2482.08
OI0089847,O067641,P0067,1,2445.9
OI0089848,O067643,P0068,1,2234.84
OI0089849,O067644,P0066,2,4917.19
OI0089850,O067644,P0048,1,1871.98
OI0089851,O067644,P0071,2,1273.73
OI0089852,O067645,P0007,1,2433.7
OI0089853,O067645,P0034,2,2813.58
OI0089854,O067646,P0092,1,2097.25
OI0089855,O067647,P0030,1,4669.37
OI0089856,O067648,P0075,1,2628.18
OI0089857,O067650,P0028,1,3042.57
OI0089858,O067651,P0011,1,2802.46
OI0089859,O067651,P0095,1,1610.82
OI0089860,O067652,P0017,1,3915.08
OI0089861,O067653,P0042,2,3796.64
OI0089862,O067654,P0029,1,4189.24
OI0089863,O067656,P0044,3,3346.03
OI0089864,O067656,P0012,1,810.83
OI0089865,O067657,P0043,1,800.61
OI0089866,O067659,P0050,1,4419.46
OI0089867,O067660,P0096,1,1516.73
OI0089868,O067661,P0052,2,3038.29
OI0089869,O067662,P0049,2,3217.37
OI0089870,O067663,P0058,1,1458.26
OI0089871,O067664,P0010,1,1413.27
OI0089872,O067664,P0062,1,1328.69
OI0089873,O067665,P0092,1,2133.65
OI0089874,O067665,P0062,1,1279.94
OI0089875,O067665,P0064,1,1033.49
OI0089876,O067666,P0061,1,3208.51
OI0089877,O067667,P0039,2,3085.61
OI0089878,O067668,P0046,1,2409.61
OI0089879,O067668,P0094,1,2979.68
OI0089880,O067669,P0030,1,4572.63
OI0089881,O067670,P0047,1,2910.81
OI0089882,O067670,P0050,3,4574.37
OI0089883,O067672,P0016,1,1640.94
OI0089884,O067673,P0067,2,2442.94
OI0089885,O067674,P0057,1,1989.86
OI0089886,O067674,P0055,2,1480.94
OI0089887,O067675,P0013,1,1764.47
OI0089888,O067675,P0094,1,3011.62
OI0089889,O067675,P0026,1,4306.28
OI0089890,O067676,P0080,2,2247.6
OI0089891,O067677,P0094,1,2930.03
OI0089892,O067679,P0038,1,2077.31
OI0089893,O067680,P0074,1,4729.06
OI0089894,O067680,P0070,1,3633.79
OI0089895,O067680,P0088,2,2545.66
OI0089896,O067681,P0039,1,3074.18
OI0089897,O067681,P0015,1,3765.38
OI0089898,O067683,P0091,1,1192.16
OI0089899,O067684,P0028,3,3156.47
OI0089900,O067684,P0015,1,3744.6
OI0089901,O067686,P0088,1,2607.99
OI0089902,O067686,P0046,1,2464.43
OI0089903,O067687,P0074,1,4947.39
OI0089904,O067688,P0040,2,3496.19
OI0089905,O067689,P0070,1,3648.94
OI0089906,O067690,P0074,1,4973.63
OI0089907,O067690,P0039,1,3127.68
OI0089908,O067690,P0089,1,4676.84
OI0089909,O067691,P0093,1,2297.95
OI0089910,O067692,P0088,1,2548.72
OI0089911,O067692,P0019,1,1784.23
OI0089912,O067693,P0066,1,5127.79
OI0089913,O067693,P0078,1,3377.7
OI0089914,O067695,P0066,1,4927.34
OI0089915,O067696,P0035,2,1246.79
OI0089916,O067697,P0012,1,819.0
OI0089917,O067698,P0023,1,1493.8
OI0089918,O067699,P0002,1,907.32
OI0089919,O067700,P0027,1,2176.39
OI0089920,O067701,P0042,3,3760.28
OI0089921,O067702,P0044,1,3431.21
OI0089922,O067704,P0075,1,2519.35
OI0089923,O067704,P0067,3,2365.14
OI0089924,O067705,P0092,1,2133.81
OI0089925,O067705,P0030,1,4672.07
OI0089926,O067706,P0069,1,3469.47
OI0089927,O067706,P0093,2,2307.55
OI0089928,O067707,P0037,1,1674.52
OI0089929,O067708,P0073,1,3690.59
OI0089930,O067708,P0058,2,1455.02
OI0089931,O067709,P0072,1,2084.37
OI0089932,O067710,P0038,1,2100.7
OI0089933,O067711,P0092,2,2120.45
OI0089934,O067712,P0022,1,669.22
OI0089935,O067713,P0030,2,4480.88
OI0089936,O067714,P0027,1,2206.05
OI0089937,O067716,P0043,1,815.04
OI0089938,O067717,P0055,1,1533.56
OI0089939,O067718,P0083,1,4732.97
OI0089940,O067719,P0037,1,1690.42
OI0089941,O067720,P0086,2,1311.3
OI0089942,O067721,P0088,1,2571.08
OI0089943,O067722,P0023,1,1539.94
OI0089944,O067723,P0031,2,1852.38
OI0089945,O067723,P0038,1,2127.22
OI0089946,O067724,P0011,1,2688.51
OI0089947,O067724,P0090,3,1714.12
OI0089948,O067726,P0005,1,3707.87
OI0089949,O067728,P0017,1,3974.74
OI0089950,O067728,P0078,1,3359.62
OI0089951,O067729,P0007,1,2510.86
OI0089952,O067729,P0069,1,3488.77
OI0089953,O067730,P0041,1,1551.97
OI0089954,O067731,P0077,1,1775.19
OI0089955,O067732,P0073,1,3601.35
OI0089956,O067732,P0025,1,610.9
OI0089957,O067733,P0089,1,4853.68
OI0089958,O067734,P0066,1,4964.11
OI0089959,O067735,P0052,1,3153.23
OI0089960,O067735,P0036,2,4054.59
OI0089961,O067736,P0010,1,1412.13
OI0089962,O067737,P0062,1,1299.5
OI0089963,O067737,P0041,1,1503.68
OI0089964,O067737,P0023,2,1522.24
OI0089965,O067738,P0003,2,2378.61
OI0089966,O067739,P0026,1,4343.21
