customer_id,signup_date,age,gender,city,acquisition_channel,customer_segment
C08668,2024-11-05,26,Female,Lucknow,Google,Regular
C08669,2025-09-16,28,Male,Delhi,Google,Premium
C08670,2026-04-07,50,Male,Kolkata,Google,Regular
C08671,2026-07-27,59,Male,Mumbai,Referral,Regular
C08672,2024-02-25,52,Male,Hyderabad,Instagram,Budget
C08673,2025-11-27,34,Female,Delhi,Referral,Budget
C08674,2024-10-22,49,Other,Mumbai,YouTube,Budget
C08675,2025-12-29,52,Female,Mumbai,Organic Search,VIP
C08676,2024-11-09,44,Female,Kolkata,Direct,Budget
C08677,2024-06-20,37,Male,Lucknow,Direct,Premium
C08678,2024-03-16,44,Other,Kolkata,Referral,VIP
C08679,2024-02-19,38,Male,Lucknow,Organic Search,Regular
C08680,2024-04-22,43,Male,Mumbai,Organic Search,VIP
C08681,2025-09-29,42,Male,Delhi,Referral,Regular
C08682,2026-04-17,41,Male,Ahmedabad,Referral,Premium
C08683,2026-01-10,36,Female,Jaipur,Referral,Regular
C08684,2025-01-08,46,Male,Mumbai,Organic Search,Regular
C08685,2025-10-11,33,Male,Kolkata,YouTube,Regular
C08686,2025-03-25,34,Male,Lucknow,Google,Regular
C08687,2024-07-25,45,Male,Jaipur,Referral,Budget
C08688,2024-04-25,38,Male,Pune,Google,Regular
C08689,2025-10-12,60,Female,Jaipur,Instagram,Premium
C08690,2025-04-24,49,Male,Delhi,Referral,Premium
C08691,2024-03-02,63,Male,Jaipur,Organic Search,Budget
C08692,2023-10-16,58,Male,Chennai,Referral,Regular
C08693,2024-05-15,31,Female,Hyderabad,Instagram,Premium
C08694,2023-10-09,18,Male,Chennai,Direct,Regular
C08695,2024-02-06,45,Male,Lucknow,Direct,Regular
C08696,2026-04-22,55,Male,Delhi,Instagram,Budget
C08697,2026-06-09,41,Female,Hyderabad,Organic Search,Budget
C08698,2024-06-19,36,Female,Ahmedabad,Google,Regular
C08699,2026-01-10,33,Male,Chennai,Organic Search,Regular
C08700,2025-08-01,43,Male,Hyderabad,Direct,Budget
C08701,2024-05-26,61,Male,Bangalore,Direct,Budget
C08702,2026-02-15,31,Male,Pune,Google,Regular
C08703,2025-04-04,32,Female,Kolkata,Referral,Regular
C08704,2023-08-29,44,Female,Jaipur,YouTube,Regular
C08705,2024-09-11,62,Male,Mumbai,Direct,Regular
C08706,2025-06-21,27,Female,Mumbai,Google,Regular
C08707,2024-10-05,40,Male,Jaipur,Referral,VIP
C08708,2023-11-27,59,Female,Hyderabad,Google,Premium
C08709,2025-10-09,22,Male,Chennai,Instagram,Regular
C08710,2025-04-21,25,Male,Pune,Direct,Regular
C08711,2025-10-27,26,Female,Chennai,Google,VIP
C08712,2024-11-17,56,Female,Chennai,Organic Search,Budget
C08713,2025-06-28,46,Male,Kolkata,Organic Search,VIP
C08714,2024-08-17,41,Male,Lucknow,Direct,Regular
C08715,2023-10-29,51,Male,Ahmedabad,Referral,Regular
C08716,2026-02-07,62,Female,Jaipur,Direct,Regular
C08717,2026-02-16,59,Male,Hyderabad,Google,Budget
C08718,2024-04-24,58,Female,Hyderabad,Instagram,Regular
C08719,2026-07-20,46,Male,Ahmedabad,Instagram,Premium
C08720,2024-03-08,54,Male,Delhi,YouTube,Regular
C08721,2026-07-27,28,Female,Pune,YouTube,Regular
C08722,2025-04-07,36,Male,Kolkata,Google,Premium
C08723,2026-08-04,54,Female,Delhi,Direct,Premium
C08724,2025-12-27,31,Female,Mumbai,Organic Search,VIP
C08725,2025-12-30,29,Female,Hyderabad,Organic Search,Budget
C08726,2023-12-22,31,Female,Lucknow,Instagram,Budget
C08727,2025-11-22,57,Female,Bangalore,Direct,Regular
C08728,2024-10-19,28,Female,Jaipur,Instagram,Regular
C08729,2025-08-13,44,Male,Jaipur,Google,VIP
C08730,2026-04-07,27,Male,Mumbai,Google,VIP
C08731,2025-07-23,19,Female,Ahmedabad,Direct,Premium
C08732,2025-04-22,52,Female,Ahmedabad,Instagram,VIP
C08733,2026-02-08,25,Female,Lucknow,Instagram,Premium
C08734,2024-04-25,49,Male,Delhi,Organic Search,Regular
C08735,2024-06-17,42,Female,Pune,Google,Premium
C08736,2025-05-26,55,Female,Ahmedabad,Google,Premium
C08737,2026-01-29,37,Male,Mumbai,Google,Regular
C08738,2025-11-30,31,Male,Hyderabad,Instagram,Regular
C08739,2024-02-14,49,Male,Bangalore,Instagram,Regular
C08740,2024-05-07,46,Male,Pune,Google,Premium
C08741,2025-11-01,42,Female,Pune,YouTube,Premium
C08742,2024-10-05,59,Male,Mumbai,Referral,Premium
C08743,2026-05-12,38,Male,Bangalore,Instagram,Premium
C08744,2023-12-08,23,Female,Bangalore,Instagram,Budget
C08745,2024-03-13,22,Female,Pune,Direct,Regular
C08746,2024-03-17,21,Male,Ahmedabad,Instagram,Regular
C08747,2026-03-30,60,Male,Chennai,YouTube,Budget
C08748,2024-03-21,37,Other,Lucknow,Google,VIP
C08749,2025-02-15,56,Male,Delhi,Organic Search,Regular
C08750,2025-11-04,18,Male,Bangalore,Organic Search,Regular
C08751,2025-08-06,37,Female,Pune,Google,Regular
C08752,2023-09-20,48,Male,Mumbai,Referral,Budget
C08753,2024-02-22,60,Female,Bangalore,Referral,Regular
C08754,2024-03-09,40,Female,Mumbai,Organic Search,Budget
C08755,2024-11-02,58,Female,Pune,Instagram,Premium
C08756,2025-06-24,56,Female,Mumbai,Direct,Regular
C08757,2023-11-12,21,Female,Jaipur,Referral,Regular
C08758,2023-11-14,32,Male,Pune,Referral,Regular
C08759,2024-05-22,21,Male,Ahmedabad,Referral,Premium
C08760,2026-05-20,45,Female,Kolkata,YouTube,Budget
C08761,2026-07-26,60,Female,Chennai,YouTube,Regular
C08762,2023-12-15,40,Male,Pune,YouTube,Premium
C08763,2025-03-27,59,Female,Jaipur,YouTube,Budget
C08764,2025-11-01,50,Female,Kolkata,Google,Regular
C08765,2026-01-29,38,Male,Ahmedabad,Referral,Premium
C08766,2025-06-19,46,Male,Hyderabad,Instagram,Premium
C08767,2024-10-15,45,Female,Hyderabad,Google,VIP
C08768,2023-09-19,37,Male,Delhi,Instagram,Regular
C08769,2026-02-18,41,Male,Pune,YouTube,Premium
C08770,2025-12-11,49,Male,Bangalore,Google,Premium
C08771,2025-08-03,42,Female,Mumbai,Google,Premium
C08772,2023-10-14,60,Male,Kolkata,Google,Budget
C08773,2024-05-26,38,Male,Kolkata,Referral,Budget
C08774,2023-11-27,52,Female,Kolkata,Google,Regular
C08775,2024-01-31,42,Female,Pune,Referral,Premium
C08776,2025-07-15,39,Male,Bangalore,Instagram,VIP
C08777,2023-09-11,33,Female,Ahmedabad,Referral,Regular
C08778,2026-07-22,37,Female,Kolkata,YouTube,Regular
C08779,2026-07-12,39,Male,Bangalore,Organic Search,Regular
C08780,2023-12-22,62,Female,Mumbai,Instagram,Premium
C08781,2025-11-11,38,Male,Pune,Instagram,Budget
C08782,2024-09-01,52,Female,Kolkata,Direct,Regular
C08783,2025-10-11,21,Male,Jaipur,Google,Regular
C08784,2024-04-05,61,Female,Bangalore,Google,Regular
C08785,2025-02-04,26,Male,Jaipur,Google,Regular
C08786,2025-05-05,24,Female,Bangalore,Instagram,VIP
C08787,2024-12-26,24,Male,Pune,Referral,Regular
C08788,2024-02-22,28,Male,Pune,Google,Regular
C08789,2024-08-25,29,Male,Lucknow,Referral,VIP
C08790,2024-02-13,18,Female,Jaipur,Instagram,Premium
C08791,2023-10-28,62,Male,Bangalore,Google,VIP
C08792,2025-09-24,46,Female,Mumbai,Google,Budget
C08793,2025-07-15,44,Female,Delhi,Referral,Regular
C08794,2024-01-09,53,Male,Kolkata,Google,Regular
C08795,2026-02-17,52,Male,Hyderabad,Google,Regular
C08796,2023-12-18,21,Male,Lucknow,Referral,Regular
C08797,2024-07-18,50,Male,Jaipur,Google,Budget
C08798,2025-03-10,35,Male,Bangalore,Direct,Regular
C08799,2026-03-01,53,Male,Lucknow,Referral,Regular
C08800,2024-01-30,34,Male,Kolkata,YouTube,Regular
C08801,2026-05-23,40,Male,Kolkata,Direct,Budget
C08802,2023-09-23,61,Female,Delhi,Organic Search,Regular
C08803,2024-12-08,51,Female,Bangalore,Organic Search,Premium
C08804,2024-02-05,29,Male,Hyderabad,Organic Search,Budget
C08805,2025-08-15,25,Female,Ahmedabad,Instagram,Regular
C08806,2024-05-01,53,Male,Jaipur,Referral,Budget
C08807,2026-04-17,18,Male,Chennai,Google,Regular
C08808,2024-10-22,62,Other,Bangalore,Organic Search,Budget
C08809,2026-04-23,47,Male,Delhi,Instagram,Premium
C08810,2026-02-14,64,Male,Pune,YouTube,Premium
C08811,2023-12-29,29,Female,Chennai,Organic Search,Regular
C08812,2024-02-29,55,Female,Bangalore,Instagram,VIP
C08813,2023-12-26,22,Female,Ahmedabad,Referral,VIP
C08814,2023-12-17,59,Female,Pune,Direct,Regular
C08815,2026-07-10,39,Female,Mumbai,Organic Search,Budget
C08816,2024-09-22,61,Female,Chennai,Referral,Regular
C08817,2025-07-02,35,Female,Lucknow,Organic Search,Budget
C08818,2024-01-04,21,Male,Bangalore,Direct,Regular
C08819,2026-06-04,35,Female,Pune,Instagram,Premium
C08820,2026-06-01,59,Female,Ahmedabad,Instagram,Premium
C08821,2026-05-05,64,Male,Chennai,Instagram,VIP
C08822,2025-06-20,35,Male,Lucknow,Google,VIP
C08823,2024-03-10,27,Other,Mumbai,Google,Regular
C08824,2025-03-31,22,Female,Hyderabad,Instagram,Budget
C08825,2025-06-15,26,Male,Delhi,Google,Budget
C08826,2025-09-10,53,Female,Jaipur,Google,Regular
C08827,2024-02-08,57,Other,Chennai,Instagram,Regular
C08828,2025-08-28,61,Other,Chennai,Google,Regular
C08829,2024-07-23,60,Other,Mumbai,Organic Search,Regular
C08830,2026-02-09,35,Female,Delhi,Google,Premium
C08831,2024-09-12,37,Male,Ahmedabad,Direct,Budget
C08832,2023-12-19,20,Male,Kolkata,Direct,Premium
C08833,2026-05-28,22,Male,Chennai,Direct,Budget
C08834,2025-08-22,31,Female,Kolkata,Google,Budget
C08835,2026-06-15,46,Male,Mumbai,Google,Premium
C08836,2026-02-01,19,Male,Hyderabad,Google,Regular
C08837,2025-10-15,41,Female,Chennai,Organic Search,Premium
C08838,2023-11-19,57,Male,Chennai,Direct,Regular
C08839,2023-08-30,39,Male,Chennai,Google,Regular
C08840,2026-06-15,48,Male,Jaipur,YouTube,Regular
C08841,2024-02-06,23,Male,Lucknow,YouTube,Regular
C08842,2025-08-15,50,Male,Ahmedabad,Referral,Budget
C08843,2024-08-13,46,Female,Ahmedabad,YouTube,Regular
C08844,2024-10-29,28,Female,Mumbai,Google,Budget
C08845,2025-10-26,49,Female,Jaipur,Google,VIP
C08846,2026-01-04,34,Female,Lucknow,Organic Search,Regular
C08847,2025-02-02,47,Male,Chennai,Instagram,Premium
C08848,2023-11-09,26,Female,Ahmedabad,Direct,Budget
C08849,2025-05-22,29,Female,Kolkata,Google,Premium
C08850,2026-07-14,48,Female,Chennai,Organic Search,Budget
C08851,2024-06-28,57,Male,Lucknow,Google,Premium
C08852,2023-12-05,62,Male,Jaipur,Direct,Regular
C08853,2026-08-22,28,Male,Mumbai,Referral,VIP
C08854,2024-03-14,18,Male,Mumbai,Direct,Regular
C08855,2024-10-22,57,Male,Jaipur,YouTube,Premium
C08856,2024-08-11,63,Male,Chennai,Organic Search,Budget
C08857,2024-12-04,22,Female,Mumbai,Organic Search,Regular
C08858,2025-09-25,32,Female,Jaipur,YouTube,Regular
C08859,2024-11-23,34,Female,Ahmedabad,Organic Search,Premium
C08860,2026-01-13,36,Male,Mumbai,YouTube,Budget
C08861,2024-08-27,42,Female,Lucknow,Instagram,Premium
C08862,2026-01-23,37,Male,Lucknow,Google,Budget
C08863,2025-08-13,48,Male,Ahmedabad,Organic Search,Premium
C08864,2024-05-23,56,Male,Jaipur,Referral,Regular
C08865,2024-11-28,43,Male,Mumbai,Referral,Premium
C08866,2025-02-22,53,Female,Kolkata,Google,Budget
C08867,2025-04-04,64,Female,Kolkata,Direct,Budget
C08868,2025-04-02,53,Female,Chennai,Direct,Regular
C08869,2026-02-13,58,Female,Kolkata,Referral,Regular
C08870,2024-10-22,51,Male,Ahmedabad,Organic Search,Budget
C08871,2025-05-25,53,Female,Chennai,Google,Budget
C08872,2024-12-02,42,Male,Ahmedabad,Google,Regular
C08873,2025-05-22,49,Female,Delhi,Instagram,Premium
C08874,2025-09-26,55,Female,Pune,Direct,Budget
C08875,2025-11-25,33,Male,Pune,Direct,Regular
C08876,2025-10-06,57,Female,Mumbai,Organic Search,Budget
C08877,2024-05-11,47,Female,Kolkata,Referral,Budget
C08878,2023-08-31,35,Female,Delhi,Organic Search,Premium
C08879,2026-08-21,59,Female,Mumbai,Google,Regular
C08880,2023-09-15,49,Male,Lucknow,Organic Search,Premium
C08881,2025-04-30,40,Female,Hyderabad,Organic Search,Regular
C08882,2026-07-12,28,Male,Lucknow,Instagram,Regular
C08883,2026-06-02,48,Female,Bangalore,Instagram,Budget
C08884,2023-11-01,61,Other,Hyderabad,Google,Budget
C08885,2024-09-13,36,Female,Delhi,Google,Regular
C08886,2026-03-15,38,Male,Bangalore,Google,Premium
C08887,2026-04-03,19,Female,Bangalore,Referral,Budget
C08888,2026-02-10,48,Male,Delhi,YouTube,Regular
C08889,2024-07-15,41,Male,Kolkata,Direct,Regular
C08890,2024-02-01,18,Other,Bangalore,Google,Premium
C08891,2026-03-20,27,Female,Mumbai,Direct,Regular
C08892,2026-07-28,27,Female,Ahmedabad,Direct,Regular
C08893,2026-05-24,22,Male,Pune,YouTube,Regular
C08894,2024-05-19,62,Male,Pune,Organic Search,Budget
C08895,2026-02-20,64,Female,Kolkata,Organic Search,Regular
C08896,2023-10-28,50,Male,Hyderabad,Direct,VIP
C08897,2024-01-26,63,Male,Hyderabad,Organic Search,Regular
C08898,2026-07-17,30,Male,Hyderabad,YouTube,Budget
C08899,2025-10-07,45,Female,Bangalore,Instagram,Budget
C08900,2024-10-14,43,Male,Pune,Direct,Budget
C08901,2023-09-25,18,Female,Delhi,Instagram,Regular
C08902,2026-07-20,59,Female,Mumbai,Organic Search,Regular
C08903,2024-10-08,25,Male,Pune,Instagram,Budget
C08904,2025-10-04,52,Male,Delhi,Organic Search,Premium
C08905,2025-08-23,26,Female,Mumbai,Instagram,Regular
C08906,2023-11-16,57,Female,Delhi,Instagram,Budget
C08907,2026-03-02,20,Male,Bangalore,Organic Search,Regular
C08908,2026-04-08,45,Female,Bangalore,Instagram,Regular
C08909,2023-09-30,26,Male,Mumbai,Google,VIP
C08910,2024-10-01,22,Male,Lucknow,Direct,Premium
C08911,2023-11-22,62,Female,Pune,Google,Regular
C08912,2023-11-20,60,Male,Lucknow,Referral,Budget
C08913,2025-05-12,34,Female,Lucknow,Instagram,VIP
C08914,2026-02-04,24,Male,Delhi,YouTube,Premium
C08915,2024-02-08,40,Female,Pune,Direct,Premium
C08916,2024-03-14,52,Female,Kolkata,Instagram,Regular
C08917,2025-11-19,24,Male,Bangalore,Direct,Premium
C08918,2025-11-24,58,Female,Kolkata,Google,Regular
C08919,2025-10-01,22,Male,Lucknow,Google,Regular
C08920,2024-07-21,42,Male,Bangalore,YouTube,Budget
C08921,2024-11-21,63,Other,Pune,Google,Premium
C08922,2024-08-31,39,Other,Jaipur,YouTube,Premium
C08923,2025-12-31,42,Female,Chennai,Google,Budget
C08924,2025-09-27,61,Male,Lucknow,Direct,Budget
C08925,2024-07-07,35,Female,Lucknow,Organic Search,Budget
C08926,2024-02-14,50,Female,Delhi,Instagram,Regular
C08927,2026-04-19,57,Other,Kolkata,Google,Regular
C08928,2023-10-02,42,Male,Hyderabad,Google,Budget
C08929,2025-11-28,48,Male,Jaipur,Instagram,Regular
C08930,2025-03-01,38,Male,Bangalore,Instagram,Regular
C08931,2023-09-08,23,Male,Pune,YouTube,Regular
C08932,2026-02-25,40,Female,Pune,Instagram,Regular
C08933,2025-09-11,46,Male,Ahmedabad,Organic Search,Budget
C08934,2026-04-14,29,Male,Delhi,Organic Search,Budget
C08935,2025-04-26,22,Male,Bangalore,Direct,Budget
C08936,2026-02-22,29,Male,Delhi,Instagram,Regular
C08937,2026-05-31,62,Male,Hyderabad,Organic Search,VIP
C08938,2025-02-28,26,Male,Kolkata,YouTube,Premium
C08939,2025-10-13,34,Male,Ahmedabad,Instagram,VIP
C08940,2024-12-04,25,Male,Pune,Organic Search,Regular
C08941,2024-02-15,56,Male,Kolkata,Instagram,Regular
C08942,2026-07-29,56,Male,Kolkata,Direct,Regular
C08943,2025-03-21,53,Female,Kolkata,Organic Search,Premium
C08944,2026-08-03,53,Male,Kolkata,YouTube,VIP
C08945,2024-01-12,55,Female,Bangalore,Organic Search,Premium
C08946,2024-04-16,40,Female,Mumbai,Direct,Budget
C08947,2025-07-06,38,Male,Ahmedabad,Organic Search,Regular
C08948,2024-04-23,35,Male,Jaipur,Instagram,Regular
C08949,2024-03-16,20,Female,Kolkata,Instagram,Regular
C08950,2025-11-22,23,Female,Delhi,Instagram,Premium
C08951,2025-05-01,29,Male,Ahmedabad,Google,Budget
C08952,2026-03-07,47,Female,Pune,Direct,VIP
C08953,2026-02-07,59,Male,Jaipur,Google,Budget
C08954,2025-01-22,28,Male,Delhi,Instagram,Budget
C08955,2024-08-05,24,Other,Bangalore,Google,Budget
C08956,2025-07-31,62,Male,Delhi,Instagram,Budget
C08957,2026-02-19,51,Male,Chennai,Google,VIP
C08958,2024-02-24,26,Male,Delhi,Referral,Budget
C08959,2026-01-24,33,Other,Hyderabad,Instagram,Budget
C08960,2025-08-05,29,Male,Kolkata,YouTube,Premium
C08961,2024-03-28,25,Other,Jaipur,YouTube,Budget
C08962,2023-12-24,27,Female,Bangalore,Direct,Regular
C08963,2023-11-21,23,Female,Pune,Organic Search,VIP
C08964,2025-06-19,52,Male,Hyderabad,Organic Search,Regular
C08965,2026-03-12,64,Male,Chennai,Instagram,Regular
C08966,2023-09-27,58,Other,Bangalore,Google,Budget
C08967,2024-07-02,60,Male,Hyderabad,Instagram,Regular
C08968,2025-04-12,40,Female,Lucknow,YouTube,Regular
C08969,2023-11-07,58,Female,Delhi,Referral,Budget
C08970,2025-06-12,28,Male,Bangalore,Direct,Regular
C08971,2025-12-04,51,Female,Lucknow,Organic Search,Regular
C08972,2024-07-31,23,Female,Kolkata,Google,Budget
C08973,2025-04-23,50,Male,Bangalore,YouTube,Premium
C08974,2025-07-27,18,Female,Bangalore,Referral,Regular
C08975,2023-10-02,43,Male,Ahmedabad,Google,Regular
C08976,2024-06-18,50,Female,Bangalore,Referral,Regular
C08977,2026-08-02,61,Male,Bangalore,Referral,Budget
C08978,2025-05-08,55,Male,Lucknow,YouTube,Budget
C08979,2025-05-06,24,Male,Delhi,Referral,Budget
C08980,2026-01-10,57,Female,Bangalore,Direct,VIP
C08981,2023-10-17,22,Male,Ahmedabad,Direct,VIP
C08982,2024-08-06,33,Female,Lucknow,Google,VIP
C08983,2026-06-27,63,Female,Chennai,Organic Search,Regular
C08984,2023-09-06,35,Female,Chennai,Referral,Budget
C08985,2024-09-21,32,Female,Kolkata,Instagram,Budget
C08986,2024-07-02,61,Female,Bangalore,Referral,Regular
C08987,2024-11-06,22,Female,Hyderabad,Instagram,Regular
C08988,2024-03-28,57,Female,Mumbai,Instagram,Regular
C08989,2025-11-29,40,Male,Hyderabad,Organic Search,Premium
C08990,2025-10-31,62,Male,Lucknow,Instagram,Budget
C08991,2026-07-30,34,Male,Kolkata,Google,Regular
C08992,2025-10-06,36,Female,Ahmedabad,Referral,VIP
C08993,2023-12-12,24,Male,Ahmedabad,Referral,Budget
C08994,2024-11-16,21,Male,Mumbai,Referral,Regular
C08995,2025-11-17,62,Male,Kolkata,Referral,Regular
C08996,2023-12-16,54,Female,Pune,YouTube,Regular
C08997,2026-01-29,21,Female,Pune,Referral,VIP
C08998,2024-02-08,48,Female,Mumbai,YouTube,Regular
C08999,2025-06-01,48,Male,Pune,Instagram,VIP
C09000,2024-10-19,23,Male,Bangalore,Organic Search,Premium
C09001,2025-05-31,25,Female,Lucknow,Referral,Budget
C09002,2026-03-18,61,Male,Ahmedabad,Direct,Regular
C09003,2024-07-10,31,Male,Mumbai,Google,Regular
C09004,2024-02-10,51,Female,Ahmedabad,Direct,Premium
C09005,2025-01-16,51,Male,Mumbai,Referral,Budget
C09006,2026-04-24,64,Male,Kolkata,Google,Budget
C09007,2023-12-08,23,Male,Ahmedabad,YouTube,Regular
C09008,2025-10-23,54,Female,Jaipur,Direct,Budget
C09009,2026-04-23,20,Male,Bangalore,YouTube,Premium
C09010,2026-01-28,37,Female,Lucknow,Referral,Budget
C09011,2025-08-14,18,Female,Mumbai,Google,Regular
C09012,2025-12-17,53,Male,Pune,Instagram,Premium
C09013,2024-02-20,26,Female,Hyderabad,Referral,Premium
C09014,2026-07-19,45,Female,Kolkata,Organic Search,Budget
C09015,2025-03-15,56,Male,Lucknow,Referral,Regular
C09016,2025-11-03,54,Female,Chennai,Instagram,Regular
C09017,2025-08-10,42,Male,Lucknow,Instagram,Premium
C09018,2026-06-12,64,Other,Chennai,Organic Search,Premium
C09019,2024-09-05,60,Male,Lucknow,Instagram,Regular
C09020,2026-01-04,44,Male,Pune,Organic Search,Premium
C09021,2024-09-02,61,Female,Mumbai,Organic Search,VIP
C09022,2024-09-25,35,Female,Pune,Referral,Premium
C09023,2026-03-23,39,Male,Ahmedabad,Instagram,Budget
C09024,2024-12-12,18,Male,Lucknow,Instagram,Regular
C09025,2026-04-30,61,Male,Mumbai,YouTube,Regular
C09026,2025-12-23,19,Male,Jaipur,Direct,Regular
C09027,2024-10-25,59,Female,Jaipur,Instagram,Premium
C09028,2024-04-12,35,Female,Bangalore,Google,Premium
C09029,2025-06-26,61,Male,Lucknow,Direct,Regular
C09030,2023-11-18,36,Male,Chennai,YouTube,Regular
C09031,2024-02-11,25,Male,Kolkata,Google,Regular
C09032,2025-07-16,55,Male,Kolkata,YouTube,Premium
C09033,2025-02-23,23,Male,Hyderabad,Referral,Premium
C09034,2026-01-25,54,Female,Jaipur,Direct,Premium
C09035,2024-01-31,21,Female,Mumbai,Direct,VIP
C09036,2026-04-08,52,Male,Chennai,Instagram,Regular
C09037,2025-04-18,60,Male,Lucknow,Instagram,Regular
C09038,2026-07-24,22,Male,Jaipur,Direct,Budget
C09039,2025-12-31,55,Male,Lucknow,Direct,Premium
C09040,2023-12-01,21,Female,Mumbai,YouTube,VIP
C09041,2023-12-09,52,Male,Jaipur,YouTube,Premium
C09042,2024-08-05,54,Male,Ahmedabad,Direct,Budget
C09043,2026-06-16,61,Male,Jaipur,YouTube,Regular
C09044,2024-02-20,49,Female,Hyderabad,Google,Premium
C09045,2024-06-30,31,Male,Chennai,Organic Search,Premium
C09046,2024-09-29,32,Male,Chennai,Referral,Regular
C09047,2023-12-03,39,Female,Jaipur,Google,Budget
C09048,2024-03-11,32,Male,Jaipur,Referral,Regular
C09049,2025-12-21,25,Male,Chennai,Google,Budget
C09050,2024-06-05,30,Female,Mumbai,Instagram,Regular
C09051,2025-01-27,42,Female,Bangalore,Google,Budget
C09052,2024-06-03,40,Female,Ahmedabad,Google,Budget
C09053,2026-04-14,18,Female,Pune,Direct,VIP
C09054,2025-08-09,57,Male,Bangalore,Referral,Regular
C09055,2024-01-28,20,Male,Delhi,Google,Budget
C09056,2024-01-10,56,Male,Lucknow,Referral,Premium
C09057,2025-05-12,25,Female,Kolkata,Google,Regular
C09058,2023-10-10,24,Female,Chennai,Google,Budget
C09059,2026-03-26,28,Female,Lucknow,Google,Regular
C09060,2024-11-09,32,Male,Hyderabad,Google,Regular
C09061,2026-03-24,31,Male,Lucknow,Google,Regular
C09062,2026-05-29,53,Male,Ahmedabad,YouTube,Regular
C09063,2024-01-16,53,Female,Kolkata,Google,Regular
C09064,2024-10-02,34,Male,Mumbai,YouTube,Budget
C09065,2026-03-10,40,Female,Pune,Google,Regular
C09066,2026-07-06,55,Female,Bangalore,Instagram,Budget
C09067,2024-10-10,43,Male,Kolkata,Direct,Regular
C09068,2025-09-13,61,Male,Pune,Instagram,Budget
C09069,2025-03-04,64,Male,Mumbai,Organic Search,Regular
C09070,2024-06-11,49,Female,Chennai,Direct,Budget
C09071,2026-04-13,58,Female,Bangalore,Referral,Budget
C09072,2025-09-14,35,Male,Kolkata,Organic Search,VIP
C09073,2025-07-08,41,Female,Lucknow,Google,Regular
C09074,2025-08-02,30,Male,Kolkata,Referral,Budget
C09075,2025-11-17,62,Female,Kolkata,Referral,Budget
C09076,2024-05-22,28,Female,Pune,Organic Search,Regular
C09077,2026-02-13,50,Female,Chennai,Direct,Regular
C09078,2023-09-05,37,Female,Chennai,Organic Search,Regular
C09079,2026-03-19,20,Male,Kolkata,Instagram,Regular
C09080,2024-07-11,27,Male,Ahmedabad,Google,Regular
C09081,2024-02-17,60,Male,Bangalore,Instagram,Regular
C09082,2024-11-07,44,Female,Chennai,Organic Search,Budget
C09083,2023-11-15,36,Male,Chennai,Google,VIP
C09084,2024-10-26,59,Female,Delhi,Google,Premium
C09085,2025-01-15,50,Male,Bangalore,Instagram,Regular
C09086,2023-12-08,20,Male,Lucknow,Google,Budget
C09087,2025-01-19,52,Female,Ahmedabad,Organic Search,Budget
C09088,2025-08-01,20,Male,Hyderabad,Referral,Premium
C09089,2026-05-10,36,Female,Chennai,Referral,VIP
C09090,2025-01-18,60,Female,Hyderabad,Direct,Regular
C09091,2023-11-30,62,Male,Hyderabad,Google,VIP
C09092,2025-11-07,18,Male,Delhi,Referral,Regular
C09093,2026-05-29,18,Male,Ahmedabad,YouTube,Regular
C09094,2026-06-04,64,Other,Ahmedabad,YouTube,Budget
C09095,2025-12-16,37,Male,Ahmedabad,Google,Premium
C09096,2024-04-02,39,Male,Lucknow,Google,Premium
C09097,2024-08-22,33,Female,Jaipur,Direct,VIP
C09098,2024-08-09,59,Male,Ahmedabad,Google,Regular
C09099,2026-08-24,34,Male,Hyderabad,Instagram,VIP
C09100,2025-02-10,59,Female,Bangalore,Direct,Regular
C09101,2025-10-05,62,Male,Delhi,YouTube,Premium
C09102,2025-01-30,31,Female,Jaipur,Instagram,Regular
C09103,2024-06-28,28,Female,Mumbai,YouTube,Regular
C09104,2023-10-08,64,Female,Pune,Google,VIP
C09105,2024-02-14,58,Female,Jaipur,Organic Search,Regular
C09106,2025-01-24,30,Male,Chennai,Instagram,Regular
C09107,2025-07-29,55,Female,Hyderabad,Google,Regular
C09108,2024-08-12,30,Female,Lucknow,Organic Search,Regular
C09109,2023-10-01,24,Male,Ahmedabad,Organic Search,Regular
C09110,2025-06-16,43,Male,Hyderabad,Instagram,Premium
C09111,2024-10-17,40,Male,Ahmedabad,Organic Search,Budget
C09112,2026-06-19,36,Male,Lucknow,Google,VIP
C09113,2024-09-27,36,Male,Bangalore,Organic Search,Regular
C09114,2024-12-11,24,Female,Mumbai,Referral,Regular
C09115,2025-01-27,36,Male,Lucknow,Instagram,Budget
C09116,2023-10-26,60,Female,Lucknow,Referral,Budget
C09117,2026-04-05,21,Female,Jaipur,Google,Budget
C09118,2026-07-07,46,Male,Chennai,Google,Premium
C09119,2025-09-15,50,Female,Pune,Google,Budget
C09120,2024-06-18,28,Female,Kolkata,Organic Search,Budget
C09121,2025-07-24,46,Female,Bangalore,Organic Search,Regular
C09122,2023-11-27,26,Female,Ahmedabad,YouTube,Premium
C09123,2023-11-11,63,Female,Pune,Google,Premium
C09124,2024-11-13,18,Male,Mumbai,Google,Budget
C09125,2024-07-19,40,Female,Delhi,Referral,Regular
C09126,2025-10-16,53,Female,Delhi,Referral,Regular
C09127,2026-04-08,48,Female,Hyderabad,Direct,Premium
C09128,2025-03-25,38,Male,Chennai,Instagram,Budget
